timestamp, frame, x, y, z, qx, qy, qz, qw
465200.027648916, 000467, -2.3365877, 0.74427533, 1.3218676, 0.972861, -0.025967328, -0.06337725, 0.22102155
465200.060995916, 000468, -2.3268185, 0.7461606, 1.3083065, 0.973288, -0.025818987, -0.06342351, 0.21913718
465200.094343, 000469, -2.3193, 0.74577373, 1.2964276, 0.9741185, -0.023306573, -0.064379625, 0.21541868
465200.127690083, 000470, -2.310549, 0.7462934, 1.2842492, 0.973862, -0.023106236, -0.0679666, 0.2154981
465200.161037041, 000471, -2.302199, 0.7466107, 1.2718066, 0.97321725, -0.023977682, -0.07100303, 0.21732876
465200.194384208, 000472, -2.2948246, 0.74595046, 1.2589943, 0.9728936, -0.024073023, -0.071370766, 0.21864286
465200.22773125, 000473, -2.2876549, 0.7452966, 1.2466353, 0.9731459, -0.02315722, -0.0712872, 0.21764384
465200.26107825, 000474, -2.2804213, 0.7447997, 1.235188, 0.97282773, -0.021681461, -0.075508855, 0.2177944
465200.294425291, 000475, -2.2726943, 0.74470603, 1.2240722, 0.97178364, -0.021989077, -0.082115375, 0.22002293
465200.32777225, 000476, -2.2654517, 0.7447117, 1.2124046, 0.97100407, -0.023296151, -0.08692138, 0.22147913
465200.361119291, 000477, -2.2585537, 0.744094, 1.2004251, 0.9711004, -0.021922057, -0.08943541, 0.2201925
465200.394466333, 000478, -2.2511103, 0.7435651, 1.1885298, 0.9710034, -0.020820703, -0.09196179, 0.21968587
465200.427813416, 000479, -2.2437584, 0.7431496, 1.1762412, 0.9704217, -0.021019392, -0.094366014, 0.22121273
465200.461160458, 000480, -2.236239, 0.74280655, 1.164241, 0.9702859, -0.021060348, -0.09761654, 0.2203921
465200.494507416, 000481, -2.2279341, 0.7426759, 1.1523165, 0.9696588, -0.020627603, -0.103938274, 0.22030231
465200.5278545, 000482, -2.2198937, 0.74271053, 1.1406971, 0.9689418, -0.0207171, -0.111078285, 0.21996395
465200.561201541, 000483, -2.212144, 0.7427852, 1.1289256, 0.9684318, -0.020961689, -0.116767906, 0.219239
465200.594548625, 000484, -2.2040005, 0.74257445, 1.1165516, 0.96814346, -0.019134741, -0.12227258, 0.21767281
465200.627895625, 000485, -2.1957257, 0.7423338, 1.1048088, 0.9677004, -0.016535774, -0.1295942, 0.21561018
465200.661242583, 000486, -2.1871912, 0.7423303, 1.0930498, 0.9664826, -0.014714695, -0.13846405, 0.21569099
465200.694589666, 000487, -2.1788568, 0.74196047, 1.0799286, 0.96517235, -0.013076365, -0.14625742, 0.21651806
465200.727936625, 000488, -2.1700819, 0.7422828, 1.0665743, 0.9642768, -0.012281835, -0.152237, 0.21643305
465200.761283833, 000489, -2.1609936, 0.7429554, 1.0532857, 0.9633657, -0.011194967, -0.15781185, 0.2165563
465200.79463075, 000490, -2.1511197, 0.743697, 1.040267, 0.9620696, -0.009232427, -0.16505623, 0.21700998
465200.82797775, 000491, -2.14163, 0.7441454, 1.0275866, 0.960486, -0.0070615797, -0.17293586, 0.21796772
465200.861324958, 000492, -2.1325448, 0.7441942, 1.0149766, 0.9588271, -0.004254843, -0.18048875, 0.21921751
465200.894671916, 000493, -2.122587, 0.7440935, 1.0023742, 0.95755684, -0.0013788126, -0.1866602, 0.21963839
465200.928018958, 000494, -2.1134121, 0.74461657, 0.989397, 0.9561276, -0.0001162712, -0.19243771, 0.22087944
465200.961365875, 000495, -2.1048095, 0.74530804, 0.97662383, 0.9542351, 0.0006468404, -0.1992304, 0.22302978
465200.994713083, 000496, -2.0967474, 0.7455682, 0.9647014, 0.95232415, 0.0037951407, -0.20662914, 0.22442982
465201.028060041, 000497, -2.0896828, 0.7453518, 0.95256186, 0.951397, 0.00733797, -0.2115248, 0.22371197
465201.061407041, 000498, -2.0833008, 0.7454128, 0.9400711, 0.9507637, 0.008990828, -0.2149497, 0.22307874
465201.094754125, 000499, -2.077251, 0.7466399, 0.92761683, 0.94928575, 0.008175435, -0.2199736, 0.22450268
465201.128101166, 000500, -2.0717053, 0.7478447, 0.9151166, 0.9470787, 0.0062518213, -0.22613956, 0.227736
465201.161448166, 000501, -2.067002, 0.74869776, 0.9024328, 0.945492, 0.004388352, -0.2303326, 0.23015732
465201.194795208, 000502, -2.0629487, 0.74921405, 0.8899309, 0.9445365, 0.005578538, -0.23379935, 0.23055908
465201.22814225, 000503, -2.0589473, 0.7484551, 0.8783295, 0.94352865, 0.009324028, -0.23930201, 0.22891319
465201.261489291, 000504, -2.055161, 0.74753153, 0.8665321, 0.94190776, 0.012104302, -0.24508125, 0.22934347
465201.294836375, 000505, -2.0514262, 0.74735314, 0.8542093, 0.94071376, 0.013531186, -0.24937254, 0.22953823
465201.328183416, 000506, -2.0483785, 0.74626327, 0.84140724, 0.9400652, 0.015927266, -0.25217924, 0.22897464
465201.361530333, 000507, -2.0456047, 0.74479073, 0.8284469, 0.9397104, 0.01871712, -0.25491843, 0.22717983
465201.394877375, 000508, -2.041863, 0.7450904, 0.8141218, 0.93888706, 0.02034021, -0.25823796, 0.22669454
465201.4282245, 000509, -2.0387995, 0.74484944, 0.79987437, 0.93820363, 0.020330008, -0.26094314, 0.22642708
465201.461571541, 000510, -2.0358803, 0.74435866, 0.78541243, 0.937853, 0.02069957, -0.26280114, 0.22569652
465201.494918583, 000511, -2.0320427, 0.74416095, 0.7696669, 0.9377712, 0.022627681, -0.2649493, 0.22332709
465201.528265583, 000512, -2.0286086, 0.74396193, 0.7541053, 0.93700224, 0.024161832, -0.26846516, 0.22219242
465201.561612583, 000513, -2.0257955, 0.7434643, 0.73793465, 0.9359853, 0.026350489, -0.27112478, 0.22299874
465201.594959583, 000514, -2.0233216, 0.74280524, 0.7197992, 0.93603164, 0.030214116, -0.27074042, 0.22278117
465201.628306708, 000515, -2.0214105, 0.7419782, 0.701947, 0.9363495, 0.0344737, -0.26970822, 0.2220778
465201.661653625, 000516, -2.0195024, 0.74139583, 0.6843021, 0.93630654, 0.038363636, -0.26992825, 0.22135268
465201.695000708, 000517, -2.017612, 0.7410641, 0.666303, 0.9355285, 0.041031666, -0.2716566, 0.2220482
465201.72834775, 000518, -2.0156038, 0.7410307, 0.64821637, 0.9344066, 0.041419722, -0.27333245, 0.2246286
465201.76169475, 000519, -2.0136518, 0.7406706, 0.630473, 0.9343437, 0.042281188, -0.274047, 0.22385795
465201.795041791, 000520, -2.010926, 0.74015725, 0.6126624, 0.9342501, 0.04394431, -0.2751593, 0.22255991
465201.828388791, 000521, -2.0091805, 0.7401252, 0.59479904, 0.9340983, 0.04280296, -0.2753617, 0.22316857
465201.861735833, 000522, -2.0078728, 0.740393, 0.5771787, 0.9337531, 0.03997278, -0.27570525, 0.22470851
465201.895082875, 000523, -2.0057814, 0.7401735, 0.5603425, 0.9325447, 0.03889173, -0.2782699, 0.22674581
465201.928429916, 000524, -2.0040565, 0.7397056, 0.544182, 0.93100446, 0.03922066, -0.2823913, 0.2279198
465201.961776916, 000525, -2.0027106, 0.7393762, 0.52773774, 0.9299812, 0.03889428, -0.28465962, 0.22932754
465201.995124, 000526, -2.0008457, 0.7389592, 0.51116806, 0.9297643, 0.03775587, -0.2854718, 0.2293876
465202.028471083, 000527, -1.9988191, 0.73820907, 0.494294, 0.929655, 0.037881527, -0.2862903, 0.22878876
465202.061818125, 000528, -1.9967593, 0.73762685, 0.477064, 0.9287793, 0.03705547, -0.28837755, 0.22985712
465202.095165125, 000529, -1.9943956, 0.7368874, 0.45973253, 0.92751116, 0.034212243, -0.29032716, 0.23294348
465202.128512125, 000530, -1.9929532, 0.73590297, 0.44210643, 0.9268203, 0.0324621, -0.2909648, 0.23513786
465202.161859208, 000531, -1.9919934, 0.73451674, 0.42453212, 0.92642987, 0.03217011, -0.29140013, 0.23617528
465202.195206208, 000532, -1.9909071, 0.73273647, 0.4073966, 0.9258092, 0.032608315, -0.29289827, 0.23669516
465202.228553291, 000533, -1.9899602, 0.73121864, 0.39028132, 0.925162, 0.03355063, -0.29499227, 0.23649342
465202.26190025, 000534, -1.9890474, 0.73004484, 0.37309182, 0.9242188, 0.03499629, -0.29810193, 0.2360722
465202.295247291, 000535, -1.9881442, 0.7293208, 0.3544674, 0.92332417, 0.036427435, -0.30191493, 0.23450571
465202.328594333, 000536, -1.9874009, 0.7293756, 0.33575207, 0.9226717, 0.03627854, -0.30485383, 0.23329164
465202.361941333, 000537, -1.9868894, 0.7298117, 0.31680423, 0.9225446, 0.03576382, -0.30673862, 0.23139532
465202.395288416, 000538, -1.9857606, 0.7302029, 0.2971015, 0.9223189, 0.035910264, -0.30936596, 0.22875983
465202.428635333, 000539, -1.9848162, 0.73086745, 0.2780634, 0.9211904, 0.03591842, -0.313874, 0.22715904
465202.461982291, 000540, -1.98385, 0.7316325, 0.2593295, 0.919213, 0.0362317, -0.32019085, 0.22630152
465202.495329416, 000541, -1.982306, 0.73323214, 0.23990954, 0.91768575, 0.037227865, -0.32501665, 0.22545767
465202.5286765, 000542, -1.9815515, 0.734391, 0.2201947, 0.9174094, 0.037749495, -0.32709, 0.22348838
465202.5620235, 000543, -1.9810916, 0.7355929, 0.20049953, 0.91637003, 0.03747616, -0.3301314, 0.2233264
465202.595370458, 000544, -1.9803755, 0.73756397, 0.18075925, 0.9141257, 0.037868433, -0.33464915, 0.2257215
465202.6287175, 000545, -1.9806097, 0.7382417, 0.16175522, 0.9133398, 0.04064446, -0.3372276, 0.22457975
465202.662064541, 000546, -1.9815743, 0.73845834, 0.14316091, 0.91369593, 0.04386086, -0.33741692, 0.22222894
465202.695411625, 000547, -1.9825467, 0.7394793, 0.12535736, 0.91314995, 0.04506646, -0.33874968, 0.22220425
465202.728758666, 000548, -1.9840281, 0.74037355, 0.10760844, 0.91085386, 0.045404445, -0.34271586, 0.22545387
465202.762105666, 000549, -1.9863583, 0.7410777, 0.08981656, 0.90864366, 0.045554545, -0.34597644, 0.22932868
465202.795452625, 000550, -1.9894891, 0.74160844, 0.07122233, 0.9076867, 0.045753088, -0.34657994, 0.23215012
465202.82879975, 000551, -1.9933498, 0.7411665, 0.05374129, 0.9069002, 0.0476982, -0.3471473, 0.2339778
465202.862146708, 000552, -1.9974272, 0.7401204, 0.037092175, 0.90547794, 0.05068786, -0.34907123, 0.23598659
465202.895493708, 000553, -2.0013356, 0.7387417, 0.020116493, 0.9040309, 0.053998634, -0.35126802, 0.23753498
465202.928840791, 000554, -2.0056708, 0.7370204, 0.0038658306, 0.9032493, 0.057266735, -0.35287613, 0.23735967
465202.962187791, 000555, -2.0104613, 0.73520654, -0.012375084, 0.90270656, 0.05980378, -0.35360414, 0.237715
465202.995534875, 000556, -2.015774, 0.73261446, -0.028968055, 0.9026859, 0.06195571, -0.35398507, 0.23667325
465203.028881875, 000557, -2.0211964, 0.7303444, -0.045278523, 0.9025675, 0.063368164, -0.35498852, 0.23524354
465203.062228958, 000558, -2.0269082, 0.7283212, -0.061570268, 0.90184826, 0.06469881, -0.3559069, 0.2362497
465203.095575833, 000559, -2.0328834, 0.7267776, -0.077515915, 0.9023303, 0.06472493, -0.35507828, 0.2356483
465203.128922875, 000560, -2.0389123, 0.7254953, -0.09376827, 0.90320134, 0.064589985, -0.35422534, 0.23362316
465203.162269875, 000561, -2.0446808, 0.7247326, -0.10988237, 0.90240777, 0.064512834, -0.35635224, 0.23347674
465203.195617083, 000562, -2.050705, 0.72517335, -0.12718925, 0.9010798, 0.064135365, -0.35947293, 0.23392542
465203.228964041, 000563, -2.057236, 0.72508824, -0.14409684, 0.9001023, 0.06481031, -0.36168125, 0.2340984
465203.262311, 000564, -2.0645196, 0.72505397, -0.16149467, 0.8996042, 0.06597707, -0.36203992, 0.23513053
465203.295658041, 000565, -2.0721805, 0.72582865, -0.1803316, 0.8991767, 0.06569867, -0.36144808, 0.23773971
465203.329005083, 000566, -2.0800703, 0.72558445, -0.19842163, 0.89908487, 0.06738656, -0.36075905, 0.23865941
465203.362352125, 000567, -2.0877876, 0.7245162, -0.21610437, 0.89959323, 0.072003596, -0.35963258, 0.23709042
465203.395699166, 000568, -2.0943549, 0.7241179, -0.234068, 0.90065473, 0.07435694, -0.3575776, 0.23543659
465203.42904625, 000569, -2.100836, 0.724156, -0.252065, 0.9013648, 0.074627265, -0.35644114, 0.23435433
465203.46239325, 000570, -2.1069665, 0.72418314, -0.26985863, 0.9009666, 0.07443874, -0.3578922, 0.23373334
465203.495740208, 000571, -2.111827, 0.72471595, -0.28714, 0.900791, 0.0728998, -0.35824952, 0.23434691
465203.529087333, 000572, -2.1177535, 0.7251232, -0.30514908, 0.9015871, 0.069827974, -0.35656774, 0.23478544
465203.562434291, 000573, -2.123447, 0.72521216, -0.3229004, 0.901453, 0.06789359, -0.35654712, 0.2358963
465203.595781291, 000574, -2.1273813, 0.72596234, -0.33899027, 0.9009702, 0.06749055, -0.3582503, 0.23527513
465203.629128375, 000575, -2.13222, 0.7258408, -0.3559784, 0.900467, 0.06737539, -0.359998, 0.23456612
465203.662475375, 000576, -2.1374612, 0.7258963, -0.37351114, 0.9009539, 0.06595746, -0.35937268, 0.23405768
465203.695822375, 000577, -2.1417942, 0.72658545, -0.3904028, 0.90177286, 0.0640728, -0.35797092, 0.23357464
465203.729169375, 000578, -2.1463163, 0.72696847, -0.4072339, 0.901234, 0.062865414, -0.3599828, 0.2328898
465203.762516416, 000579, -2.1508229, 0.72742337, -0.42393798, 0.8993935, 0.060913198, -0.36459947, 0.23334102
465203.7958635, 000580, -2.1557026, 0.72718626, -0.44068474, 0.89789325, 0.060261164, -0.36791658, 0.23408027
465203.829210458, 000581, -2.1611657, 0.72643274, -0.45751593, 0.89793354, 0.060668968, -0.36952, 0.23127836
465203.8625575, 000582, -2.1667523, 0.7254368, -0.47422823, 0.8971512, 0.061945897, -0.3725619, 0.22908539
465203.895904541, 000583, -2.17203, 0.72464186, -0.49105173, 0.8945665, 0.06427681, -0.37881607, 0.22829258
465203.929251625, 000584, -2.1776838, 0.72386116, -0.50782686, 0.8917865, 0.06623263, -0.38549402, 0.22743009
465203.962598625, 000585, -2.183845, 0.72326523, -0.52501553, 0.88999486, 0.06771327, -0.3905202, 0.22542825
465203.995945583, 000586, -2.1901896, 0.723012, -0.54178244, 0.888106, 0.069083974, -0.39536318, 0.22401585
465204.029292625, 000587, -2.1965008, 0.72311383, -0.5594037, 0.8853864, 0.070011035, -0.40178692, 0.22306205
465204.062639625, 000588, -2.2032945, 0.7231158, -0.5774686, 0.88302135, 0.074111365, -0.4067515, 0.2221123
465204.095986666, 000589, -2.2096343, 0.7228973, -0.59623885, 0.88191557, 0.08006751, -0.41037923, 0.21772237
465204.12933375, 000590, -2.215382, 0.72352123, -0.6144188, 0.8796051, 0.08450592, -0.4164613, 0.21380739
465204.162680708, 000591, -2.2207165, 0.72428054, -0.6327751, 0.8752815, 0.088216886, -0.4248336, 0.21358003
465204.196027791, 000592, -2.2264335, 0.7248341, -0.65150154, 0.87060934, 0.09352999, -0.4331081, 0.21379611
465204.229374833, 000593, -2.2327385, 0.72511667, -0.67038655, 0.8669767, 0.09837639, -0.44003466, 0.21223345
465204.262721791, 000594, -2.2396638, 0.7252634, -0.6894996, 0.8640605, 0.10299248, -0.44488728, 0.21181884
465204.296068833, 000595, -2.2467425, 0.72552466, -0.7081502, 0.8618743, 0.1064408, -0.44917768, 0.20995821
465204.329415833, 000596, -2.2539065, 0.725374, -0.72609454, 0.85924363, 0.10946843, -0.454092, 0.20860817
465204.362762916, 000597, -2.2610548, 0.7255309, -0.74343157, 0.8559285, 0.110289, -0.4601617, 0.20850407
465204.396109875, 000598, -2.2679203, 0.72691154, -0.76130056, 0.85129976, 0.10923623, -0.4671028, 0.21253496
465204.429456916, 000599, -2.2759447, 0.72803265, -0.7781018, 0.8472133, 0.10724962, -0.47273043, 0.21737757
465204.462803958, 000600, -2.284576, 0.72866344, -0.79401284, 0.8444912, 0.10670823, -0.4770003, 0.21890318
465204.496151, 000601, -2.2934608, 0.7288917, -0.80989486, 0.84169114, 0.10749698, -0.4819423, 0.21847674
465204.529498041, 000602, -2.3025897, 0.7293921, -0.8248447, 0.8389153, 0.10842573, -0.48654604, 0.21849024
465204.562845041, 000603, -2.311758, 0.7297928, -0.8391314, 0.83727235, 0.10908191, -0.49022034, 0.21624096
465204.596192, 000604, -2.3202837, 0.7292889, -0.85302365, 0.83471483, 0.10951307, -0.49577084, 0.21323514
465204.629539041, 000605, -2.3290572, 0.72925395, -0.86644226, 0.8310756, 0.10989665, -0.50230116, 0.21196587
465204.662886041, 000606, -2.3386, 0.72893906, -0.8798903, 0.82915837, 0.11031784, -0.506262, 0.20982152
465204.696233083, 000607, -2.347806, 0.7279338, -0.8944201, 0.82845336, 0.110575736, -0.5089902, 0.20583227
465204.729580083, 000608, -2.357758, 0.72736865, -0.9081854, 0.8263251, 0.11129638, -0.5130067, 0.2040197
465204.762927041, 000609, -2.36815, 0.7269594, -0.921807, 0.8237238, 0.11191122, -0.51723427, 0.20352803
465204.796274166, 000610, -2.37893, 0.72651744, -0.936178, 0.8220195, 0.11322713, -0.5207783, 0.2006327
465204.829621125, 000611, -2.3895538, 0.725824, -0.94985646, 0.81961274, 0.1155979, -0.52542514, 0.19697824
465204.862968083, 000612, -2.4004972, 0.72537804, -0.9637198, 0.8161072, 0.11839052, -0.53062147, 0.19594252
465204.896315125, 000613, -2.4117417, 0.7253262, -0.97896236, 0.8134626, 0.12150093, -0.53398824, 0.1958893
465204.929662166, 000614, -2.4234078, 0.7255628, -0.9933887, 0.8122284, 0.12427077, -0.5361361, 0.1933904
465204.96300925, 000615, -2.434376, 0.7262491, -1.007454, 0.80986017, 0.1274481, -0.5411789, 0.18710673
465204.99635625, 000616, -2.4450114, 0.72775584, -1.0220107, 0.8040972, 0.13040416, -0.54911524, 0.18680176
465205.029703291, 000617, -2.4574895, 0.72957623, -1.0367135, 0.7998975, 0.13295059, -0.5530214, 0.1914563
465205.063050208, 000618, -2.4703903, 0.73085475, -1.0516021, 0.8013128, 0.13495414, -0.55206203, 0.1868493
465205.096397291, 000619, -2.4811592, 0.73271674, -1.0664525, 0.8028782, 0.13637994, -0.5519357, 0.17931572
465205.129744291, 000620, -2.4918969, 0.7348462, -1.0810134, 0.80059594, 0.13732922, -0.55606604, 0.17600383
465205.16309125, 000621, -2.502593, 0.73733497, -1.0954791, 0.79638267, 0.13728218, -0.5617491, 0.17710496
465205.196438333, 000622, -2.5127363, 0.73919874, -1.1099157, 0.795037, 0.13538696, -0.5639595, 0.17758437
465205.229785375, 000623, -2.5235252, 0.7410442, -1.124159, 0.7949666, 0.13359559, -0.56512016, 0.17555472
465205.263132375, 000624, -2.5336509, 0.7428657, -1.137907, 0.79242593, 0.1324831, -0.56909615, 0.17503993
465205.296479291, 000625, -2.542737, 0.74443156, -1.1508868, 0.78865296, 0.13116883, -0.5743023, 0.17606245
465205.329826333, 000626, -2.5518248, 0.74560636, -1.1636035, 0.78514045, 0.1297829, -0.5798807, 0.17449687
465205.363173375, 000627, -2.5608802, 0.74638295, -1.1762433, 0.7816807, 0.12896417, -0.5854217, 0.1721192
465205.396520416, 000628, -2.5691864, 0.7470533, -1.1888843, 0.7781102, 0.126178, -0.5908508, 0.17181084
465205.429867375, 000629, -2.5778506, 0.74803644, -1.2013706, 0.77332544, 0.123304434, -0.5973688, 0.1729575
465205.463214375, 000630, -2.5860662, 0.7482165, -1.2135408, 0.7668813, 0.122819096, -0.6057428, 0.17287056
465205.496561458, 000631, -2.5940125, 0.74756175, -1.225302, 0.7610117, 0.12292578, -0.6134981, 0.17137815
465205.529908416, 000632, -2.6027737, 0.74688315, -1.2376566, 0.75631267, 0.12306638, -0.6195671, 0.17024225
465205.563255416, 000633, -2.6116157, 0.7459812, -1.2502139, 0.7512446, 0.12390515, -0.6259089, 0.16886993
465205.5966025, 000634, -2.62073, 0.74516475, -1.2624638, 0.74514407, 0.12504426, -0.63343436, 0.16698831
465205.629949458, 000635, -2.6294656, 0.74439, -1.2750951, 0.7382919, 0.12622541, -0.64164305, 0.16518582
465205.663296583, 000636, -2.6380737, 0.7435296, -1.2877723, 0.7314324, 0.12804082, -0.64968085, 0.16287136
465205.6966435, 000637, -2.6461446, 0.7420137, -1.2998378, 0.7240722, 0.13057703, -0.6580517, 0.16011544
465205.7299905, 000638, -2.6543446, 0.74161196, -1.312729, 0.7149402, 0.13337383, -0.66773224, 0.15876247
465205.763337458, 000639, -2.6629715, 0.7420502, -1.3262888, 0.7052237, 0.13633208, -0.6771159, 0.15995973
465205.796684625, 000640, -2.6721265, 0.7433187, -1.3397, 0.69686145, 0.13888156, -0.6848522, 0.16147289
465205.830031625, 000641, -2.68139, 0.74412835, -1.3534651, 0.6889458, 0.14195415, -0.6922025, 0.16142625
465205.863378541, 000642, -2.6904447, 0.7446402, -1.3670454, 0.68027616, 0.14499055, -0.7003593, 0.16030888
465205.896725666, 000643, -2.6998916, 0.7448731, -1.3796523, 0.6717432, 0.14907402, -0.7076274, 0.16062814
465205.930072541, 000644, -2.709768, 0.74518734, -1.3922613, 0.66501695, 0.15285517, -0.7131279, 0.16073623
465205.963419666, 000645, -2.7195418, 0.74557275, -1.4044439, 0.6592668, 0.15593652, -0.71808285, 0.15939909
465205.996766625, 000646, -2.729012, 0.7459737, -1.41557, 0.65130335, 0.1600645, -0.7247965, 0.15764944
465206.030113583, 000647, -2.738064, 0.746264, -1.4262103, 0.6428867, 0.16407365, -0.731768, 0.15585904
465206.063460625, 000648, -2.7477834, 0.7467437, -1.4358827, 0.6376418, 0.16641514, -0.73607975, 0.15461394
465206.096807583, 000649, -2.757754, 0.7470921, -1.445743, 0.6330684, 0.16769321, -0.7399665, 0.15346976
465206.13015475, 000650, -2.767151, 0.74806315, -1.4543837, 0.62563676, 0.16904666, -0.7457732, 0.15435112
465206.163501583, 000651, -2.7764401, 0.7490836, -1.4622316, 0.61648047, 0.1706266, -0.75255203, 0.15653718
465206.196848666, 000652, -2.7865531, 0.7493949, -1.470561, 0.60947436, 0.1723374, -0.7577472, 0.15703478
465206.230195625, 000653, -2.7966166, 0.748473, -1.4770591, 0.605008, 0.174502, -0.76156646, 0.15339787
465206.26354275, 000654, -2.8066573, 0.7471312, -1.4830035, 0.6001691, 0.17678104, -0.7657768, 0.14876564
465206.296889666, 000655, -2.817285, 0.7460377, -1.4917654, 0.5945327, 0.1778901, -0.7704372, 0.14598782
465206.330236708, 000656, -2.828437, 0.7452083, -1.4978818, 0.5893994, 0.17818579, -0.7745774, 0.1445268
465206.36358375, 000657, -2.840204, 0.7441996, -1.5031593, 0.5857867, 0.17864335, -0.7776682, 0.14203043
465206.396930791, 000658, -2.8548853, 0.7432876, -1.5119853, 0.58142954, 0.17978404, -0.7810664, 0.13983077
465206.430277833, 000659, -2.8678794, 0.7428155, -1.5170424, 0.57671964, 0.18127576, -0.7843821, 0.13884643
465206.46362475, 000660, -2.8806443, 0.7425342, -1.5208962, 0.5721422, 0.18285261, -0.7877576, 0.13658772
465206.49697175, 000661, -2.8950717, 0.74223405, -1.527849, 0.56755966, 0.18503627, -0.7913177, 0.13211349
465206.530318875, 000662, -2.9084885, 0.74227864, -1.5317401, 0.5633096, 0.18663159, -0.79475415, 0.12734453
465206.56366575, 000663, -2.9221268, 0.7429937, -1.5349357, 0.5594461, 0.1879476, -0.7976768, 0.12412651
465206.597012875, 000664, -2.9384465, 0.74427944, -1.5411303, 0.5548255, 0.18946911, -0.80064523, 0.123439655
465206.630359791, 000665, -2.9528859, 0.7457169, -1.5449932, 0.54979026, 0.19113088, -0.8037996, 0.122905545
465206.663706875, 000666, -2.9668431, 0.74663806, -1.5485679, 0.545611, 0.19225606, -0.80711824, 0.117924914
465206.697053791, 000667, -2.9829552, 0.7470856, -1.5547162, 0.54171807, 0.19393776, -0.8102307, 0.111606576
465206.730400916, 000668, -2.9977937, 0.74844384, -1.5586197, 0.53965026, 0.19425341, -0.8120934, 0.10745914
465206.763747958, 000669, -3.0120795, 0.75033677, -1.5620681, 0.53691846, 0.1933347, -0.81450164, 0.10453353
465206.797094791, 000670, -3.0265777, 0.7528357, -1.5669882, 0.53181607, 0.19381247, -0.81789637, 0.103217766
465206.830441916, 000671, -3.040002, 0.7549032, -1.5704974, 0.5257901, 0.1935526, -0.8218673, 0.103035286
465206.863788833, 000672, -3.0527666, 0.75616187, -1.5735142, 0.5190654, 0.1936272, -0.8262204, 0.102172405
465206.897135916, 000673, -3.0660932, 0.7563265, -1.5779023, 0.5119985, 0.19509839, -0.8305684, 0.09975102
465206.930482916, 000674, -3.0791066, 0.7564039, -1.5805409, 0.5069943, 0.19573127, -0.83363765, 0.09845958
465206.963829916, 000675, -3.0919101, 0.7565613, -1.5827842, 0.50265074, 0.19477658, -0.8366062, 0.0974395
465206.997177, 000676, -3.1037486, 0.7566007, -1.5859394, 0.49449688, 0.19540244, -0.8414505, 0.09618553
465207.030523875, 000677, -3.1153677, 0.75673366, -1.5890155, 0.48429203, 0.19576126, -0.8473647, 0.095455214
465207.063871, 000678, -3.1273453, 0.7570539, -1.5916016, 0.4751403, 0.19535705, -0.85258347, 0.095805645
465207.097217958, 000679, -3.13693, 0.7557911, -1.5929477, 0.46776927, 0.19528735, -0.85683, 0.09432444
465207.130565041, 000680, -3.148161, 0.755215, -1.5954102, 0.46004787, 0.19454987, -0.8615354, 0.09090148
465207.163912083, 000681, -3.159554, 0.75490254, -1.5983629, 0.4510504, 0.19517308, -0.8663115, 0.08924938
465207.197258958, 000682, -3.1690555, 0.75398064, -1.5998536, 0.44270346, 0.19629084, -0.87054145, 0.087413065
465207.230606083, 000683, -3.179677, 0.75357264, -1.6033436, 0.43338937, 0.19670933, -0.8753863, 0.08472226
465207.263953041, 000684, -3.190144, 0.7532266, -1.6073449, 0.4240936, 0.19725037, -0.8800914, 0.08170709
465207.297300041, 000685, -3.1982534, 0.7525293, -1.6105175, 0.41478452, 0.19730787, -0.8849079, 0.077209614
465207.330647083, 000686, -3.207604, 0.7522211, -1.6152341, 0.4047438, 0.19734384, -0.8899807, 0.071918115
465207.363994083, 000687, -3.217153, 0.75258255, -1.6204485, 0.3933959, 0.19835187, -0.8951026, 0.06846564
465207.397341041, 000688, -3.225575, 0.75321984, -1.6245672, 0.3828018, 0.20004348, -0.8992233, 0.06958951
